"Book Id","ISBN","Bookshelf","Tags","Wishlist","Started Reading On","Ended Reading On","Pages Read","Read","My Rating","Review","Short note","Advanced note","Signed","Number of copies","Quotes","Title","Subtitle","Language","Categories","Authors","Illustrators","Translators","Editors","Narrators","Photographers","Publisher","Page Count","Published At","Format","Series","Volume","Loan Type","Loan Name","Loan Start Date","Loan Due Date","Purchase From","Purchase Price","Purchase Date","Description","Date added"
"10783089","9788565968003","Meus livros","Digo",0,,,0,0,,,,,0,1,"","Agnus Dei - A Idade do Sangue",,"pt br","","Julianna Costa","","","","","","Grimório Editorial",382,"2012-01-01","paperback",,,,,,,,,,"Sediada dentro de um hospício, oculta da sociedade, encontra-se a Ordem de Aset. Uma dentre as cinco Grandes Organizações com o dever de caçar e exterminar crias da escuridão, seres sobrenaturais aos quais se enquadram demônios, vampiros, lobisomens, bruxas e toda a horda de entes abissais. A busca por uma garota, recém-descoberta como uma possível reencarnação de um dos fundadores da Ordem, incide num confronto épico envolvendo outra Organização, a Agnus Dei, iniciando a contagem de uma trama frenética que promete levar a História a mais densa das eras, a Idade do Sangue.","2023-10-20"
"2461131","9788580574258","Meus livros","",0,,,0,0,,,,,0,1,"","Minha Breve História",,"pt","","Stephen Hawking","","","","","","Intrínseca",144,"2013-10-01","paperback",,,,,,,,,,"Stephen Hawking conquistou leitores de todo o mundo com best-sellers que explicam os mistérios do universo. Agora, pela primeira vez, um dos mais brilhantes cosmologistas de nossos tempos volta o olhar para sua própria história de vida e evolução intelectual. Minha breve história conta a improvável trajetória de Hawking, desde a infância na Londres do pós-guerra até o reconhecimento científico internacional. Com fotos pessoais, raramente publicadas, este relato conciso e divertido - o primeiro escrito inteiramente pelo autor, sem a ajuda de terceiros, desde Uma breve história do tempo - apresenta o leitor a um Hawking quase nunca vislumbrado nos livros anteriores: o estudante curioso que foi apelidado de Einstein; o brincalhão que já apostou com um colega sobre a existência de um buraco negro; e o jovem marido e pai lutando para alcançar prestígio no mundo da física e da cosmologia.Com simplicidade e bom humor, Hawking discorre sobre os desafios que precisou enfrentar após o diagnóstico de esclerose lateral amiotrófica aos 21 anos. Ao contar sobre o desenvolvimento de sua carreira, ele explica que a ideia de uma morte prematura o instou a se dedicar com mais afinco às descobertas intelectuais e fala sobre a origem de sua obra-prima, Uma breve história do tempo, um dos livros mais importantes do século XX. Perspicaz, íntimo e inteligente, Minha breve história abre uma janela para o universo pessoal de Hawking.","2023-10-20"
"645296","9788575422427","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Transformando suor em ouro",,"pt","Conduct of life","Bernardinho","","","","","","Sextante",215,"2006-01-01","paperback",,,,,,,,,,"'Transformando suor em ouro' é a história de Bernardinho contada por ele mesmo, desde os tempos de jogador até a consagração como técnico com o ouro olímpico. Mais do que relatar uma epopeia esportiva, a obra busca apresentar diferentes facetas do treinador ao mostrar como Bernardinho burilou o método que batizou de 'Roda da Excelência'. O livro tenta mostrar ainda como o treinador da seleção brasileira masculina de vôlei revela-se um estudioso, tanto do esporte quanto da administração, como John Wooden, Winston Churchill e James Hunter, retirando e testando seus ensinamentos, incorporando alguns, descartando outros, adaptando muitos. A obra pretende revelar o que fez dele um palestrante requisitado por diversas empresas em busca de um diferencial competitivo no mundo dos negócios.","2023-10-20"
"573501","9788563219145","Meus livros","Yah,Digo",0,,,0,0,,,,,0,1,"","Beijada por um Anjo (Kissed by an Angel, #1)",,"pt","","Elizabeth Chandler,Marcely De Marco Martins Dantas","","","","","","Novo Conceito",264,"2010-01-01","paperback","Kissed by an Angel",1,,,,,,,,"Beijada por um anjo é o primeiro volume da série, escrita por Elizabeth Chandler.
Ivy sempre acreditou em anjos… Quando ela conhece Tristan, descobre que ele é o amor da sua vida. Quando ele morre, seu coração está quebrado e sua crença em anjos desaparece. E sem essa crença, ela é incapaz de sentir a presença de Tristan, quando ele retorna – como um anjo.Agora, Ivy está correndo um terrível perigo, e Tristan está lutando para salvá-la. Como ele conseguirá protegê-la se ela perdeu a fé em anjos? E se ele conseguir salvá-la, ele terá terminado sua missão aqui na terra e terá que partir para sempre deixando-a para trás. Afinal, Salvar Ivy seria o mesmo que perdê-la justamente quando consegue reencontrá-la?","2023-10-20"
"1537508","9788520920343","Meus livros","Yah",0,,,0,0,,,,,0,1,"","O caçador de pipas",,"pt","","Khaled Hosseini","","","","","","Editora Nova Fronteira",365,"2005-01-01","paperback",,,,,,,,,,"Grande sucesso editorial nos Estados Unidos em 2004, onde vendeu mais de 2 milhões de cópias, O caçador de pipas conta a história de Amir, um afegão há muito imigrado para os Estados Unidos, que se vê obrigado a acertar as contas com o passado e retorna a seu país de origem. O ponto de partida do livro é a infância do protagonista, quando Cabul ainda não era a capital do país que foi invadido pela União Soviética, dominado pelos talibãs e subjugado pelos Estados Unidos.

O caçador de pipas está presente na lista dos mais vendidos pelo New York Times e Publishers Weekly há mais de um ano, com publicação em 29 países, além de venda dos direitos para o cinema, com filme a ser produzido pela DreamWorks e dirigido por Sam Mendes, de Beleza Americana.","2023-10-20"
"83180","9788580572186","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Cinquenta Tons de Cinza (Fifty Shades, #1)",,"pt","Fiction","E.L. James","","Adalgisa Campos da Silva","","","","Intrínseca",480,"2012-08-01","paperback","Fifty Shades",1,,,,,,,,"Quando a estudante de literatura Anastasia Steele entrevista o jovem bilionário Christian Grey, descobre nele um homem atraente, brilhante e profundamente dominador. Ingênua e inocente, Ana se surpreende ao perceber que o deseja e que, a despeito da enigmática reserva de Grey, está desesperadamente atraída por ele. Incapaz de resistir à beleza discreta, à timidez e ao espírito independente de Ana, Christian admite que também a deseja — mas em seus próprios termos.

Chocada e ao mesmo tempo seduzida pelas estranhas preferências de Grey, Ana hesita. Por trás da fachada de sucesso — os negócios multinacionais, a vasta fortuna, a amada família — ele é um homem atormentado por demônios do passado e consumido pela necessidade de controle. Ao embarcar num apaixonado e sensual caso de amor, Ana não só descobre mais sobre seus próprios desejos, como também sobre os segredos obscuros que Grey tenta manter escondidos","2023-10-20"
"739646","9788535914313","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Antes do Baile Verde","contos","pt","","Lygia Fagundes Telles,Antonio Dimas","","","","","","Companhia das Letras",208,"2009-04-23","paperback",,,,,,,,,,"Reunião de narrativas escritas entre 1949 e 1969, Antes do baile verde é considerado por muitos críticos o livro de contos literariamente mais bem-sucedido de Lygia Fagundes Telles.
As situações narradas são as mais diversas. Em ""A caçada"", um homem fica a tal ponto intrigado com uma velha tapeçaria encontrada num antiquário que acaba por mergulhar na cena retratada na peça, como se tivesse participado dela numa outra vida ou numa outra dimensão. Já no macabro ""Venha ver o Pôr-do-Sol"", um rapaz leva sua ex-namorada a um jazigo de família abandonado. Conflitos amorosos também são tema de ""Apenas um Saxofone"", ""Um Chá bem Forte e Três Xícaras"", ""O Jardim Selvagem"" e ""As Pérolas"". Mas o enfoque é sempre diverso e surpreendente. Em ""O Menino"", por exemplo, uma infidelidade conjugal é observada de modo oblíquo, pelos olhos de um garoto que vai ao cinema com a mãe.
Mas o escopo humano e literário de Lygia não se restringe aos dramas de casais. ""Natal na Barca"" é uma pequena parábola, com final epifânico. ""Meia-noite em Ponto em Xangai"" é o balanço que uma prima-dona da ópera faz de sua vida solitária e vazia. Em ""O moço do Saxofone"" um motorista de caminhão hesita em ir para a cama com uma mulher casada numa pensão de beira de estrada. Em ""A Janela"", um louco visita um bordel dizendo que é a casa onde seu filho morreu.
Com sua prosa segura e elegante, alternando com desenvoltura gêneros e vozes narrativas, a autora expõe aqui no mais alto grau sua capacidade de seduzir e emocion...","2023-10-20"
"759520","9788501061966","Meus livros","Digo",0,,,0,0,,,,,0,1,"","O homem que calculava",,"pt","Brazilian literature","Malba Tahan","","","","","","Record",300,"1984-01-01","board",,,,,,,,,,"O livro de Malba Tahan (heterônimo de Júlio César de Melo e Sousa) narra as aventuras e proezas matemáticas do ""calculista"" persa Beremiz Samir no século XIII. Foi publicado pela primeira vez em 1939, já ultrapassa hoje as 40 edições.

O livro apresenta de forma romanceada alguns problemas, quebra-cabeças e curiosidades da matemática. Em certa passagem narra, inclusive, uma das lendas da origem do jogo de xadrez. Ao longo da leitura também se vai conhecendo alguns costumes da cultura Islã.

De forma inovadora, relata o valor da mulher e cita Hipátia de Alexandria como um dos expoentes. O livro tem traduções em diversas línguas, como espanhol e inglês, alemão e francês. (retirado da Wikipedia)","2023-10-20"
"717027","9788538005971","Meus livros","Digo",0,,,0,0,,,,,0,1,"","Memórias Póstumas de Brás Cubas",,"pt","Contemporary Fiction","Machado de Assis","","","","","","Ciranda Cultural",160,"2007-01-01","paperback",,,,,,,,,,"“I am a deceased writer not in the sense of one who has written and is now deceased, but in the sense of one who had died and is now writing.” So begins the posthumous memoir of Braz Cubas, a wealthy nineteenth-century Brazilian. Though the grave has given Cubas the distance to examine his rather undistinguished life, it has not dampened his sense of humor. In the tradition of Laurence Stern’s Tristram Shamdy, Epitaph of a Small Winner is one of the wittiest self-portraits in literary history.","2023-10-20"
"259523","9788599896266","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Dom Casmurro",,"pt","","Machado de Assis","","","","","","Folha de São Paulo",336,"2008-01-01","hardcover",,,,,,,,,,"Dom Casmurro foi escrito em 1899. Seu personagem principal é Bento Santiago, o narrador da história que, contada em primeira pessoa, pretende ""atar as duas pontas da vida"", ou seja, unir relatos desde sua mocidade até os dias em que está escrevendo o livro. Entre esses dois momentos Bento escreve sobre suas reminiscências da juventude, sua vida no seminário, seu caso com Capitu e o ciúme que advém desse relacionamento, que se torna o enredo central da trama. Ambientado no Rio de Janeiro do Segundo Império, se inicia com um episódio que seria recente em que o narrador recebe a alcunha de ""Dom Casmurro"", daí o título do romance. Machado de Assis o escreveu utilizando ferramentas literárias como a ironia e uma intertextualidade que alcança Schopenhauer e sobretudo a peça Otelo de Shakespeare.","2023-10-20"
"5042434","9788543107165","Meus livros","",0,,,0,0,,,,,0,1,"","Scrum: a arte de fazer o dobro do trabalho na metade do tempo",,"pt","Business & Management","Jeff Sutherland","","Nina Lua","","","","Sextante",256,"2019-02-18","paperback",,,"borrowed","Fabio","2023-10-20",,,,,"EDIÇÃO REVISTA.

Conheça o método que está revolucionando a produtividade das empresas.

“Repleto de histórias empolgantes e exemplos reais. O método de gerenciamento de projetos conhecido como Scrum deve ser a ferramenta de produtividade mais largamente empregada entre as empresas de alta tecnologia. Jeff Sutherland tem sido brilhantemente bem-sucedido em sua missão de pôr esse recurso nas mãos de mais negócios em todo o mundo.” – Eric Ries, autor de A startup enxuta

O mundo vem sofrendo um processo de mudança contínuo cada vez mais acelerado. Para quem acredita que deve haver uma maneira mais eficiente de fazer as coisas, Scrum é um livro instigante sobre o processo de liderança e gestão que está transformando a maneira como vivemos.

Instituições que adotaram o método Scrum já registraram ganhos de produtividade de até 1.200%. É por causa dele que a Amazon pode acrescentar um novo recurso em seu site todos os dias, que o Red River Army Depot, no Texas, consegue lançar utilitários blindados 39 vezes mais rápido e que o FBI finalmente criou um enorme banco de dados de rastreamento de terroristas.

Com base em insights de artes marciais, tomadas de decisão judicial, combate aéreo avançado, robótica e muitas outras disciplinas, o método Scrum é prático e fascinante.

Mas a razão mais importante para ler este livro é que ele pode ajudar você a alcançar o que os outros consideram inatingível – seja inventando uma tecnologia pioneira, planejando um novo sistema educacional, v...","2023-10-20"
"10783151","9788533613461","Meus livros","Yah",0,,,0,0,,,,,0,1,"","O livro da sabedoria",,"pt br","Buddhism","Dalai Lama XIV Bstan-ʼdzin-rgya-mtsho,Waldéa Barcellos","","","","","","MARTINS FONTES",115,"2000-01-01",,,,,,,,,,,"Dalai-Lama, líder espiritual do povo tibetano no exílio, oferece conselhos simples a todos aqueles que queiram acrescentar mais sabedoria, compreensão e compaixão à sua vida. Provido de humor e de uma abordagem direta, este livro traz palavras de inspiração de uma das maiores figuras espirituais da atualidade.","2023-10-20"
"10783163","9788575550045","Meus livros","Arrumar",0,,,0,0,,,,,0,1,"","Livro completo de Bruxaria do Buckland",,"pt","","Raymond Buckland","","","","","","Gaia Editora",336,"2003-01-01",,,,,,,,,,,"Este livro é um verdadeiro tratado sobre a Bruxaria Moderna, também conhecida como Wicca. Partindo do princípio de que a Wicca passou a ser aceita no mundo como uma religião e não como uma prática satânica, Raymond Buckland reuniu neste volume todos os elementos necessários para a realização de seus rituais, inclusive no que diz respeito às necessidades pessoais do praticante. Nos quinze capítulos que compõem o livro, o autor ensina a história, a prática, a composição, as fórmulas, os mecanismos da magia, herbologia, adivinhação, o poder da palavra escrita, a cura e outros procedimentos comuns no dia-a-dia do praticante da Wicca. De maneira clara e sucinta, expõe cada um dos aspectos da religião. Não apresenta apenas a Tradição; descreve com isenção como o leitor deve estruturar a religião no seu cotidiano. Ensina a organização dos rituais, como deve ser a fundação de um Coven etc. Este livro é, enfim, um manual para aqueles que querem se aprofundar nos estudos sobre a Bruxaria, indicado também para orientar aqueles que pretendem formar novos grupos, para bruxos solitários ou simplesmente para curiosos, encorajando-os e ensinando-lhes a prática da Antiga Religião.","2023-10-20"
